"mz","rt","sample_name","day","organ","feed","into_norm"
106.1,174,"mca_13_p_h2o",15,"p","h2o",141817.003541353
106.1,174,"mca_3_l_d2o",10,"l","d2o",100728.282566043
106.1,174,"mca_3_l_h2o",10,"l","h2o",45114.9906767063
106.1,174,"mca_3_p_d2o",10,"p","d2o",18063.8204185124
106.1,174,"mca_3_p_h2o",10,"p","h2o",13642.0517034174
109,51,"mca_1_l_d2o",5,"l","d2o",67827.7489397477
109,51,"mca_1_l_h2o",5,"l","h2o",97603.800430298
109,51,"mca_1_p_d2o",5,"p","d2o",7482.63930225801
109,51,"mca_1_p_h2o",5,"p","h2o",26318.6400928448
109,51,"mca_12_l_d2o",0,"l","d2o",222672.078218007
109,51,"mca_12_l_h2o",0,"l","h2o",208127.934918506
109,51,"mca_12_p_d2o",0,"p","d2o",108596.552394369
109,51,"mca_12_p_h2o",0,"p","h2o",113428.657875133
109,51,"mca_13_l_d2o",15,"l","d2o",57608.4147735529
109,51,"mca_13_l_h2o",15,"l","h2o",48387.2083258753
109,51,"mca_13_p_d2o",15,"p","d2o",2910.34091011916
109,51,"mca_13_p_h2o",15,"p","h2o",8918.98760382395
109,51,"mca_3_l_d2o",10,"l","d2o",38631.9220127512
109,51,"mca_3_l_h2o",10,"l","h2o",31946.859791317
109,51,"mca_3_p_d2o",10,"p","d2o",2594.00838474776
109,51,"mca_3_p_h2o",10,"p","h2o",2870.75215259174
109.1,2503,"mca_1_l_d2o",5,"l","d2o",43770.6123119438
109.1,2503,"mca_1_l_h2o",5,"l","h2o",61760.7747807703
109.1,2503,"mca_1_p_d2o",5,"p","d2o",31597.4716636389
109.1,2503,"mca_1_p_h2o",5,"p","h2o",31892.9107198134
109.1,2503,"mca_12_l_d2o",0,"l","d2o",65892.6650373658
109.1,2503,"mca_12_l_h2o",0,"l","h2o",70708.9254745795
109.1,2503,"mca_12_p_d2o",0,"p","d2o",83707.7790029766
109.1,2503,"mca_12_p_h2o",0,"p","h2o",92900.5308501153
109.1,2503,"mca_13_l_d2o",15,"l","d2o",40198.9251489078
109.1,2503,"mca_13_l_h2o",15,"l","h2o",30529.911456725
109.1,2503,"mca_13_p_d2o",15,"p","d2o",58721.9917829211
109.1,2503,"mca_13_p_h2o",15,"p","h2o",36963.5039048795
109.1,2503,"mca_3_l_d2o",10,"l","d2o",36723.0677674005
109.1,2503,"mca_3_l_h2o",10,"l","h2o",26750.8467265544
109.1,2503,"mca_3_p_d2o",10,"p","d2o",32031.7823175431
109.1,2503,"mca_3_p_h2o",10,"p","h2o",25613.2592227606
110,36,"mca_1_l_d2o",5,"l","d2o",1160113.17147178
110,36,"mca_1_l_h2o",5,"l","h2o",939732.353227866
110,36,"mca_1_p_d2o",5,"p","d2o",377311.855014467
110,36,"mca_1_p_h2o",5,"p","h2o",841456.84552983
110,36,"mca_12_l_d2o",0,"l","d2o",4699676.54243802
110,36,"mca_12_l_h2o",0,"l","h2o",3898238.14651511
110,36,"mca_12_p_d2o",0,"p","d2o",1500368.03307055
110,36,"mca_12_p_h2o",0,"p","h2o",2937303.98298936
110,36,"mca_13_l_d2o",15,"l","d2o",722716.173828877
110,36,"mca_13_l_h2o",15,"l","h2o",592189.359856451
110,36,"mca_13_p_d2o",15,"p","d2o",1030533.83175144
110,36,"mca_13_p_h2o",15,"p","h2o",257555.328402516
110,36,"mca_3_l_d2o",10,"l","d2o",585961.405056711
110,36,"mca_3_l_h2o",10,"l","h2o",643850.839583456
110,36,"mca_3_p_d2o",10,"p","d2o",860030.374341524
110,36,"mca_3_p_h2o",10,"p","h2o",662703.584708151
111,39,"mca_1_l_d2o",5,"l","d2o",188827.607846141
111,39,"mca_1_l_h2o",5,"l","h2o",154183.011885451
111,39,"mca_1_p_d2o",5,"p","d2o",69031.6185317021
111,39,"mca_1_p_h2o",5,"p","h2o",138832.822433695
111,39,"mca_12_l_d2o",0,"l","d2o",1309511.57339876
111,39,"mca_12_l_h2o",0,"l","h2o",1089384.93285356
111,39,"mca_12_p_d2o",0,"p","d2o",472332.504652687
111,39,"mca_12_p_h2o",0,"p","h2o",822741.694442843
111,39,"mca_13_l_d2o",15,"l","d2o",220623.901921541
111,39,"mca_13_l_h2o",15,"l","h2o",98976.3415048165
111,39,"mca_13_p_d2o",15,"p","d2o",286560.812603891
111,39,"mca_13_p_h2o",15,"p","h2o",42460.2457239643
111,39,"mca_3_l_d2o",10,"l","d2o",97927.6529412519
111,39,"mca_3_l_h2o",10,"l","h2o",107282.745328606
111,39,"mca_3_p_d2o",10,"p","d2o",256841.760867275
111,39,"mca_3_p_h2o",10,"p","h2o",109045.825497237
111.1,2341,"mca_1_l_d2o",5,"l","d2o",41816.532167974
111.1,2341,"mca_1_l_h2o",5,"l","h2o",40367.458379017
111.1,2341,"mca_1_p_d2o",5,"p","d2o",35841.4936904244
111.1,2341,"mca_1_p_h2o",5,"p","h2o",38718.7005645569
111.1,2341,"mca_12_l_d2o",0,"l","d2o",86936.189589843
111.1,2341,"mca_12_l_h2o",0,"l","h2o",93481.8217933735
111.1,2341,"mca_12_p_d2o",0,"p","d2o",73888.6094466516
111.1,2341,"mca_12_p_h2o",0,"p","h2o",115731.396795278
111.1,2341,"mca_13_l_d2o",15,"l","d2o",40921.3769805718
111.1,2341,"mca_13_l_h2o",15,"l","h2o",26944.1453623722
111.1,2341,"mca_13_p_d2o",15,"p","d2o",76508.5723307651
111.1,2341,"mca_13_p_h2o",15,"p","h2o",29446.4004942086
111.1,2341,"mca_3_l_d2o",10,"l","d2o",27060.8474349792
111.1,2341,"mca_3_l_h2o",10,"l","h2o",26139.4628538594
111.1,2341,"mca_3_p_d2o",10,"p","d2o",52473.2701045978
111.1,2341,"mca_3_p_h2o",10,"p","h2o",30130.1476547149
112,36,"mca_1_l_d2o",5,"l","d2o",362653.408723142
112,36,"mca_1_l_h2o",5,"l","h2o",292077.424367823
112,36,"mca_1_p_d2o",5,"p","d2o",119590.806743994
112,36,"mca_1_p_h2o",5,"p","h2o",272111.831088107
112,36,"mca_12_l_d2o",0,"l","d2o",1612168.88789833
112,36,"mca_12_l_h2o",0,"l","h2o",1309618.2464
112,36,"mca_12_p_d2o",0,"p","d2o",515585.938902999
112,36,"mca_12_p_h2o",0,"p","h2o",1022626.51172679
112,36,"mca_13_l_d2o",15,"l","d2o",568573.31194194
112,36,"mca_13_l_h2o",15,"l","h2o",187808.121981413
112,36,"mca_13_p_d2o",15,"p","d2o",553283.391678414
112,36,"mca_13_p_h2o",15,"p","h2o",288216.35439646
112,36,"mca_3_l_d2o",10,"l","d2o",190638.915812979
112,36,"mca_3_l_h2o",10,"l","h2o",207699.579328519
112,36,"mca_3_p_d2o",10,"p","d2o",406985.944910679
112,36,"mca_3_p_h2o",10,"p","h2o",214950.949085696
113,75,"mca_1_l_d2o",5,"l","d2o",131319.448126442
113,75,"mca_1_l_h2o",5,"l","h2o",337615.606913989
113,75,"mca_1_p_d2o",5,"p","d2o",245428.236530174
113,75,"mca_1_p_h2o",5,"p","h2o",148176.214480289
113,75,"mca_12_l_d2o",0,"l","d2o",365245.074340279
113,75,"mca_12_l_h2o",0,"l","h2o",371730.449211462
113,75,"mca_12_p_d2o",0,"p","d2o",321677.953433033
113,75,"mca_12_p_h2o",0,"p","h2o",544120.555864311
113,75,"mca_13_l_d2o",15,"l","d2o",530242.618952501
113,75,"mca_13_l_h2o",15,"l","h2o",296892.901937692
113,75,"mca_13_p_d2o",15,"p","d2o",135423.072091275
113,75,"mca_13_p_h2o",15,"p","h2o",135650.057975573
113,75,"mca_3_l_d2o",10,"l","d2o",159498.104904606
113,75,"mca_3_l_h2o",10,"l","h2o",158218.663349013
113,75,"mca_3_p_d2o",10,"p","d2o",476332.447086307
113,75,"mca_3_p_h2o",10,"p","h2o",121381.561261681
113.1,779,"mca_1_l_d2o",5,"l","d2o",131710.783825551
113.1,779,"mca_1_l_h2o",5,"l","h2o",129793.136185393
113.1,779,"mca_1_p_d2o",5,"p","d2o",8508.21132371008
113.1,779,"mca_1_p_h2o",5,"p","h2o",13864.5701596457
113.1,779,"mca_12_l_d2o",0,"l","d2o",141270.849183098
113.1,779,"mca_12_l_h2o",0,"l","h2o",144382.626033743
113.1,779,"mca_12_p_d2o",0,"p","d2o",20558.2830498635
113.1,779,"mca_12_p_h2o",0,"p","h2o",67387.3262165879
113.1,779,"mca_13_l_d2o",15,"l","d2o",57149.3150369886
113.1,779,"mca_13_l_h2o",15,"l","h2o",27634.0296892992
113.1,779,"mca_13_p_d2o",15,"p","d2o",8831.05960881809
113.1,779,"mca_13_p_h2o",15,"p","h2o",7557.91207293523
113.1,779,"mca_3_l_d2o",10,"l","d2o",136672.699312532
113.1,779,"mca_3_l_h2o",10,"l","h2o",119574.903045724
113.1,779,"mca_3_p_d2o",10,"p","d2o",36598.4991117808
113.1,779,"mca_3_p_h2o",10,"p","h2o",21097.5343775302
113.1,2594,"mca_1_l_d2o",5,"l","d2o",127069.868923701
113.1,2594,"mca_1_l_h2o",5,"l","h2o",142809.858903473
113.1,2594,"mca_1_p_d2o",5,"p","d2o",107562.44164051
113.1,2594,"mca_1_p_h2o",5,"p","h2o",120416.095759686
113.1,2594,"mca_12_l_d2o",0,"l","d2o",80012.1261225178
113.1,2594,"mca_12_l_h2o",0,"l","h2o",81047.1465308346
113.1,2594,"mca_12_p_d2o",0,"p","d2o",73926.6503076987
113.1,2594,"mca_12_p_h2o",0,"p","h2o",94500.1105805034
113.1,2594,"mca_13_l_d2o",15,"l","d2o",127445.540116523
113.1,2594,"mca_13_l_h2o",15,"l","h2o",90975.1741695878
113.1,2594,"mca_13_p_d2o",15,"p","d2o",180585.872679127
113.1,2594,"mca_13_p_h2o",15,"p","h2o",82022.8062597173
113.1,2594,"mca_3_l_d2o",10,"l","d2o",90975.6515982808
113.1,2594,"mca_3_l_h2o",10,"l","h2o",63602.6812028977
113.1,2594,"mca_3_p_d2o",10,"p","d2o",27353.3967643991
113.1,2594,"mca_3_p_h2o",10,"p","h2o",87588.374110588
114.1,51,"mca_1_l_d2o",5,"l","d2o",65872.1203169039
114.1,51,"mca_1_l_h2o",5,"l","h2o",107383.575042098
114.1,51,"mca_1_p_d2o",5,"p","d2o",37210.946831915
114.1,51,"mca_1_p_h2o",5,"p","h2o",10067.829879038
114.1,51,"mca_12_l_d2o",0,"l","d2o",112003.52674136
114.1,51,"mca_12_l_h2o",0,"l","h2o",118723.745107048
114.1,51,"mca_12_p_d2o",0,"p","d2o",31677.1148902026
114.1,51,"mca_12_p_h2o",0,"p","h2o",42160.4234294074
114.1,51,"mca_13_l_d2o",15,"l","d2o",68696.410308679
114.1,51,"mca_13_l_h2o",15,"l","h2o",52809.0172102538
114.1,51,"mca_13_p_d2o",15,"p","d2o",64804.1601042764
114.1,51,"mca_13_p_h2o",15,"p","h2o",6608.21370337318
114.1,51,"mca_3_l_d2o",10,"l","d2o",64292.3875017915
114.1,51,"mca_3_l_h2o",10,"l","h2o",261915.812602521
114.1,51,"mca_3_p_d2o",10,"p","d2o",170047.47878809
114.1,51,"mca_3_p_h2o",10,"p","h2o",12659.0657671621
115,36,"mca_1_l_d2o",5,"l","d2o",602992.263073325
115,36,"mca_1_l_h2o",5,"l","h2o",525637.165037475
115,36,"mca_1_p_d2o",5,"p","d2o",238499.295908962
115,36,"mca_1_p_h2o",5,"p","h2o",486338.021476655
115,36,"mca_12_l_d2o",0,"l","d2o",2553041.86909818
115,36,"mca_12_l_h2o",0,"l","h2o",2140181.77011295
115,36,"mca_12_p_d2o",0,"p","d2o",934480.56222782
115,36,"mca_12_p_h2o",0,"p","h2o",1726022.68234098
115,36,"mca_13_l_d2o",15,"l","d2o",417437.51434623
115,36,"mca_13_l_h2o",15,"l","h2o",335515.416397044
115,36,"mca_13_p_d2o",15,"p","d2o",596940.488852626
115,36,"mca_13_p_h2o",15,"p","h2o",158217.814960798
115,36,"mca_3_l_d2o",10,"l","d2o",332351.419556453
115,36,"mca_3_l_h2o",10,"l","h2o",339810.475187525
115,36,"mca_3_p_d2o",10,"p","d2o",476380.43231007
115,36,"mca_3_p_h2o",10,"p","h2o",380772.253913103
115.1,172,"mca_1_l_d2o",5,"l","d2o",37932.5714571916
115.1,172,"mca_1_l_h2o",5,"l","h2o",49242.6172851564
115.1,172,"mca_1_p_d2o",5,"p","d2o",41815.9751892514
115.1,172,"mca_1_p_h2o",5,"p","h2o",47214.8454391863
115.1,172,"mca_12_l_d2o",0,"l","d2o",26156.0250162784
115.1,172,"mca_12_l_h2o",0,"l","h2o",26119.0761148106
115.1,172,"mca_12_p_d2o",0,"p","d2o",21197.0718748489
115.1,172,"mca_12_p_h2o",0,"p","h2o",25161.3717786161
115.1,172,"mca_13_l_d2o",15,"l","d2o",41016.0955258604
115.1,172,"mca_13_l_h2o",15,"l","h2o",24826.3672183654
115.1,172,"mca_13_p_d2o",15,"p","d2o",84731.7723520118
115.1,172,"mca_13_p_h2o",15,"p","h2o",38636.5549121649
115.1,172,"mca_3_l_d2o",10,"l","d2o",31383.3590495039
115.1,172,"mca_3_l_h2o",10,"l","h2o",20825.2850665719
115.1,172,"mca_3_p_d2o",10,"p","d2o",69890.7895224611
115.1,172,"mca_3_p_h2o",10,"p","h2o",37226.4140307041
116,2781,"mca_1_l_d2o",5,"l","d2o",50903.8425060136
116,2781,"mca_1_l_h2o",5,"l","h2o",61195.2917944294
116,2781,"mca_1_p_d2o",5,"p","d2o",45871.252826054
116,2781,"mca_1_p_h2o",5,"p","h2o",49105.1646206711
116,2781,"mca_12_l_d2o",0,"l","d2o",127583.042289579
116,2781,"mca_12_l_h2o",0,"l","h2o",102195.988973752
116,2781,"mca_12_p_d2o",0,"p","d2o",112939.138974018
116,2781,"mca_12_p_h2o",0,"p","h2o",112237.942172476
116,2781,"mca_13_l_d2o",15,"l","d2o",55121.5536582133
116,2781,"mca_13_l_h2o",15,"l","h2o",35424.2713395153
116,2781,"mca_13_p_d2o",15,"p","d2o",75761.7200639701
116,2781,"mca_13_p_h2o",15,"p","h2o",32692.4332526827
116,2781,"mca_3_l_d2o",10,"l","d2o",35867.0897163399
116,2781,"mca_3_l_h2o",10,"l","h2o",25965.3747635871
116,2781,"mca_3_p_d2o",10,"p","d2o",74654.9290354404
116,2781,"mca_3_p_h2o",10,"p","h2o",37732.6059221671
116.1,48,"mca_1_l_d2o",5,"l","d2o",352268.120378154
116.1,48,"mca_1_l_h2o",5,"l","h2o",362762.263898638
116.1,48,"mca_1_p_d2o",5,"p","d2o",140970.563810547
116.1,48,"mca_1_p_h2o",5,"p","h2o",1329855.14827828
116.1,48,"mca_12_l_d2o",0,"l","d2o",533161.038963684
116.1,48,"mca_12_l_h2o",0,"l","h2o",545903.47679947
116.1,48,"mca_12_p_d2o",0,"p","d2o",427437.769015673
116.1,48,"mca_12_p_h2o",0,"p","h2o",665795.2399864
116.1,48,"mca_13_l_d2o",15,"l","d2o",454946.827470733
116.1,48,"mca_13_l_h2o",15,"l","h2o",348378.204556132
116.1,48,"mca_13_p_d2o",15,"p","d2o",254418.79600763
116.1,48,"mca_13_p_h2o",15,"p","h2o",1184613.68428963
116.1,48,"mca_3_l_d2o",10,"l","d2o",211409.477480421
116.1,48,"mca_3_l_h2o",10,"l","h2o",151443.511629015
116.1,48,"mca_3_p_d2o",10,"p","d2o",318354.503809063
116.1,48,"mca_3_p_h2o",10,"p","h2o",443567.861740534
116.1,173,"mca_1_l_d2o",5,"l","d2o",120386.913900034
116.1,173,"mca_1_l_h2o",5,"l","h2o",179843.822753907
116.1,173,"mca_1_p_d2o",5,"p","d2o",35994.9778223606
116.1,173,"mca_1_p_h2o",5,"p","h2o",99247.7375037655
116.1,173,"mca_12_l_d2o",0,"l","d2o",538826.692413195
116.1,173,"mca_12_l_h2o",0,"l","h2o",586666.062686567
116.1,173,"mca_12_p_d2o",0,"p","d2o",233625.68428159
116.1,173,"mca_12_p_h2o",0,"p","h2o",353744.611398399
116.1,173,"mca_13_l_d2o",15,"l","d2o",929418.151084043
116.1,173,"mca_13_l_h2o",15,"l","h2o",872417.015453352
116.1,173,"mca_13_p_d2o",15,"p","d2o",80492.1712244163
116.1,173,"mca_13_p_h2o",15,"p","h2o",424410.756165864
116.1,173,"mca_3_l_d2o",10,"l","d2o",369914.815337048
116.1,173,"mca_3_l_h2o",10,"l","h2o",168390.209153026
116.1,173,"mca_3_p_d2o",10,"p","d2o",57563.8468458804
116.1,173,"mca_3_p_h2o",10,"p","h2o",51099.2450384907
116.1,275,"mca_1_l_d2o",5,"l","d2o",42887.0554108053
116.1,275,"mca_1_l_h2o",5,"l","h2o",38547.776697214
116.1,275,"mca_1_p_d2o",5,"p","d2o",75281.5623792368
116.1,275,"mca_1_p_h2o",5,"p","h2o",77796.1882486154
116.1,275,"mca_12_l_d2o",0,"l","d2o",197026.508020208
116.1,275,"mca_12_l_h2o",0,"l","h2o",330786.271906095
116.1,275,"mca_12_p_d2o",0,"p","d2o",187249.196808942
116.1,275,"mca_12_p_h2o",0,"p","h2o",669942.582054717
116.1,275,"mca_13_l_d2o",15,"l","d2o",92019.9427095183
116.1,275,"mca_13_l_h2o",15,"l","h2o",203315.646066933
116.1,275,"mca_13_p_d2o",15,"p","d2o",64231.7056838463
116.1,275,"mca_13_p_h2o",15,"p","h2o",309929.864555945
116.1,275,"mca_3_l_d2o",10,"l","d2o",88288.9672741753
116.1,275,"mca_3_l_h2o",10,"l","h2o",156025.851944824
116.1,275,"mca_3_p_d2o",10,"p","d2o",126246.556109425
116.1,275,"mca_3_p_h2o",10,"p","h2o",90500.4058031028
117,43,"mca_1_l_d2o",5,"l","d2o",123314.28052705
117,43,"mca_1_l_h2o",5,"l","h2o",52769.3227036453
117,43,"mca_1_p_d2o",5,"p","d2o",27774.9290660992
117,43,"mca_1_p_h2o",5,"p","h2o",101540.810851332
117,43,"mca_12_l_d2o",0,"l","d2o",425068.065866183
117,43,"mca_12_l_h2o",0,"l","h2o",355337.518289792
117,43,"mca_12_p_d2o",0,"p","d2o",169102.03949065
117,43,"mca_12_p_h2o",0,"p","h2o",305893.169167246
117,43,"mca_13_l_d2o",15,"l","d2o",105719.478991382
117,43,"mca_13_l_h2o",15,"l","h2o",74579.8477206453
117,43,"mca_13_p_d2o",15,"p","d2o",39222.525675753
117,43,"mca_13_p_h2o",15,"p","h2o",76842.9862325993
117,43,"mca_3_l_d2o",10,"l","d2o",43940.7921290154
117,43,"mca_3_l_h2o",10,"l","h2o",67284.847335507
117,43,"mca_3_p_d2o",10,"p","d2o",154164.154472953
117,43,"mca_3_p_h2o",10,"p","h2o",78227.6884764374
118.1,49,"mca_1_l_d2o",5,"l","d2o",1091274.39040338
118.1,49,"mca_1_l_h2o",5,"l","h2o",995110.039720846
118.1,49,"mca_1_p_d2o",5,"p","d2o",92070.9616173061
118.1,49,"mca_1_p_h2o",5,"p","h2o",1580930.51685306
118.1,49,"mca_12_l_d2o",0,"l","d2o",806849.603720774
118.1,49,"mca_12_l_h2o",0,"l","h2o",837439.426803438
118.1,49,"mca_12_p_d2o",0,"p","d2o",736258.281065393
118.1,49,"mca_12_p_h2o",0,"p","h2o",1061814.04231383
118.1,49,"mca_13_l_d2o",15,"l","d2o",757022.905894866
118.1,49,"mca_13_l_h2o",15,"l","h2o",505329.514119732
118.1,49,"mca_13_p_d2o",15,"p","d2o",369821.017056873
118.1,49,"mca_13_p_h2o",15,"p","h2o",2414649.92362439
118.1,49,"mca_3_l_d2o",10,"l","d2o",581153.516313703
118.1,49,"mca_3_l_h2o",10,"l","h2o",384969.902134801
118.1,49,"mca_3_p_d2o",10,"p","d2o",457156.494308853
118.1,49,"mca_3_p_h2o",10,"p","h2o",1546666.21495491
119.1,49,"mca_1_l_d2o",5,"l","d2o",140239.170762518
119.1,49,"mca_1_l_h2o",5,"l","h2o",54750.9747399473
119.1,49,"mca_1_p_d2o",5,"p","d2o",98488.8307653932
119.1,49,"mca_1_p_h2o",5,"p","h2o",98985.8899981198
119.1,49,"mca_12_l_d2o",0,"l","d2o",41537.6297134765
119.1,49,"mca_12_l_h2o",0,"l","h2o",46704.3402871872
119.1,49,"mca_12_p_d2o",0,"p","d2o",316351.67374838
119.1,49,"mca_12_p_h2o",0,"p","h2o",184245.541673854
119.1,49,"mca_13_l_d2o",15,"l","d2o",186298.146303654
119.1,49,"mca_13_l_h2o",15,"l","h2o",84906.5928723465
119.1,49,"mca_13_p_d2o",15,"p","d2o",70690.3319851917
119.1,49,"mca_13_p_h2o",15,"p","h2o",152402.536508839
119.1,49,"mca_3_l_d2o",10,"l","d2o",65546.1853174188
119.1,49,"mca_3_l_h2o",10,"l","h2o",42756.9843671615
119.1,49,"mca_3_p_d2o",10,"p","d2o",231222.163191319
119.1,49,"mca_3_p_h2o",10,"p","h2o",92570.517331751
119.1,2067,"mca_1_l_d2o",5,"l","d2o",14171.4309660095
119.1,2067,"mca_1_l_h2o",5,"l","h2o",17716.8896730205
119.1,2067,"mca_1_p_d2o",5,"p","d2o",29320.8460198185
119.1,2067,"mca_1_p_h2o",5,"p","h2o",28734.316852514
119.1,2067,"mca_12_l_d2o",0,"l","d2o",833719.240989578
119.1,2067,"mca_12_l_h2o",0,"l","h2o",863146.206753719
119.1,2067,"mca_12_p_d2o",0,"p","d2o",777039.62598186
119.1,2067,"mca_12_p_h2o",0,"p","h2o",1039082.22946761
119.1,2067,"mca_13_l_d2o",15,"l","d2o",14752.9853792565
119.1,2067,"mca_13_l_h2o",15,"l","h2o",10278.9356339742
119.1,2067,"mca_13_p_d2o",15,"p","d2o",48514.2877215597
119.1,2067,"mca_13_p_h2o",15,"p","h2o",28120.2095329095
119.1,2067,"mca_3_l_d2o",10,"l","d2o",13810.9665341873
119.1,2067,"mca_3_l_h2o",10,"l","h2o",9409.58446806689
119.1,2067,"mca_3_p_d2o",10,"p","d2o",427895.133564326
119.1,2067,"mca_3_p_h2o",10,"p","h2o",30153.0459615579
120.1,89,"mca_1_l_d2o",5,"l","d2o",1391461.52341846
120.1,89,"mca_1_l_h2o",5,"l","h2o",1639448.65529214
120.1,89,"mca_1_p_d2o",5,"p","d2o",78849.3212274267
120.1,89,"mca_1_p_h2o",5,"p","h2o",678293.827115348
120.1,89,"mca_12_l_d2o",0,"l","d2o",1261803.64042155
120.1,89,"mca_12_l_h2o",0,"l","h2o",1104817.99270129
120.1,89,"mca_12_p_d2o",0,"p","d2o",825361.448806538
120.1,89,"mca_12_p_h2o",0,"p","h2o",859773.672472401
120.1,89,"mca_13_l_d2o",15,"l","d2o",693878.277969522
120.1,89,"mca_13_l_h2o",15,"l","h2o",861654.678311718
120.1,89,"mca_13_p_d2o",15,"p","d2o",88683.9157583367
120.1,89,"mca_13_p_h2o",15,"p","h2o",2310798.19825216
120.1,89,"mca_3_l_d2o",10,"l","d2o",1097431.84341732
120.1,89,"mca_3_l_h2o",10,"l","h2o",793161.936036419
120.1,89,"mca_3_p_d2o",10,"p","d2o",59743.0383242094
120.1,89,"mca_3_p_h2o",10,"p","h2o",195846.662423818
121.1,51,"mca_1_l_d2o",5,"l","d2o",3501765.4140842
121.1,51,"mca_1_l_h2o",5,"l","h2o",2252759.76678291
121.1,51,"mca_1_p_d2o",5,"p","d2o",140906.192571811
121.1,51,"mca_1_p_h2o",5,"p","h2o",2478376.91386705
121.1,51,"mca_12_l_d2o",0,"l","d2o",15833311.658252
121.1,51,"mca_12_l_h2o",0,"l","h2o",20234147.9842987
121.1,51,"mca_12_p_d2o",0,"p","d2o",4302200.33930771
121.1,51,"mca_12_p_h2o",0,"p","h2o",62666.6153044495
121.1,51,"mca_13_l_d2o",15,"l","d2o",12807791.7723714
121.1,51,"mca_13_l_h2o",15,"l","h2o",13574387.5428711
121.1,51,"mca_13_p_d2o",15,"p","d2o",180412.282890199
121.1,51,"mca_13_p_h2o",15,"p","h2o",2079087.45321207
121.1,51,"mca_3_l_d2o",10,"l","d2o",923556.962780089
121.1,51,"mca_3_l_h2o",10,"l","h2o",1822475.82344315
121.1,51,"mca_3_p_d2o",10,"p","d2o",230926.148325247
121.1,51,"mca_3_p_h2o",10,"p","h2o",2255343.00685258
122.1,60,"mca_1_l_d2o",5,"l","d2o",1011035.06406427
122.1,60,"mca_1_l_h2o",5,"l","h2o",210304.07667421
122.1,60,"mca_1_p_d2o",5,"p","d2o",371514.458242081
122.1,60,"mca_1_p_h2o",5,"p","h2o",219498.961691556
122.1,60,"mca_12_l_d2o",0,"l","d2o",1343651.27089844
122.1,60,"mca_12_l_h2o",0,"l","h2o",1650975.63494726
122.1,60,"mca_12_p_d2o",0,"p","d2o",386008.283499278
122.1,60,"mca_12_p_h2o",0,"p","h2o",137586.267883307
122.1,60,"mca_13_l_d2o",15,"l","d2o",4937980.24526396
122.1,60,"mca_13_l_h2o",15,"l","h2o",1269831.20293441
122.1,60,"mca_13_p_d2o",15,"p","d2o",57160.2419437801
122.1,60,"mca_13_p_h2o",15,"p","h2o",195135.804994453
122.1,60,"mca_3_l_d2o",10,"l","d2o",356398.140504348
122.1,60,"mca_3_l_h2o",10,"l","h2o",181745.246373547
122.1,60,"mca_3_p_d2o",10,"p","d2o",949456.898079427
122.1,60,"mca_3_p_h2o",10,"p","h2o",195643.973326412
122.9,40,"mca_1_l_d2o",5,"l","d2o",2523140.48050778
122.9,40,"mca_1_l_h2o",5,"l","h2o",3361478.31249697
122.9,40,"mca_1_p_d2o",5,"p","d2o",2736479.24243395
122.9,40,"mca_1_p_h2o",5,"p","h2o",2159930.99966408
122.9,40,"mca_12_l_d2o",0,"l","d2o",3273662.32708476
122.9,40,"mca_12_l_h2o",0,"l","h2o",4372755.05501321
122.9,40,"mca_12_p_d2o",0,"p","d2o",4889078.90507633
122.9,40,"mca_12_p_h2o",0,"p","h2o",7520686.55558928
122.9,40,"mca_13_l_d2o",15,"l","d2o",2559881.73909476
122.9,40,"mca_13_l_h2o",15,"l","h2o",1637855.59192544
122.9,40,"mca_13_p_d2o",15,"p","d2o",1220484.70515613
122.9,40,"mca_13_p_h2o",15,"p","h2o",1075947.64580786
122.9,40,"mca_3_l_d2o",10,"l","d2o",2319949.54816867
122.9,40,"mca_3_l_h2o",10,"l","h2o",2022581.50194542
122.9,40,"mca_3_p_d2o",10,"p","d2o",2862265.12765363
122.9,40,"mca_3_p_h2o",10,"p","h2o",2174202.07540118
124,48,"mca_1_l_d2o",5,"l","d2o",339869.02707659
124,48,"mca_1_l_h2o",5,"l","h2o",45146.52813283
124,48,"mca_1_p_d2o",5,"p","d2o",665526.094157986
124,48,"mca_1_p_h2o",5,"p","h2o",38376.8694696695
124,48,"mca_12_l_d2o",0,"l","d2o",145281.548565043
124,48,"mca_12_l_h2o",0,"l","h2o",102749.823762331
124,48,"mca_12_p_d2o",0,"p","d2o",138688.602785027
124,48,"mca_12_p_h2o",0,"p","h2o",227728.735333502
124,48,"mca_13_l_d2o",15,"l","d2o",1322318.23770095
124,48,"mca_13_l_h2o",15,"l","h2o",37395.5621594009
124,48,"mca_13_p_d2o",15,"p","d2o",44911.9009613037
124,48,"mca_13_p_h2o",15,"p","h2o",19847.2201855804
124,48,"mca_3_l_d2o",10,"l","d2o",42208.5604388727
124,48,"mca_3_l_h2o",10,"l","h2o",26472.7764564679
124,48,"mca_3_p_d2o",10,"p","d2o",1779538.55428936
124,48,"mca_3_p_h2o",10,"p","h2o",34999.7739748666
124.9,40,"mca_1_l_d2o",5,"l","d2o",370215.157222657
124.9,40,"mca_1_l_h2o",5,"l","h2o",485975.339055104
124.9,40,"mca_1_p_d2o",5,"p","d2o",345252.350424749
124.9,40,"mca_1_p_h2o",5,"p","h2o",311994.355166869
124.9,40,"mca_12_l_d2o",0,"l","d2o",496807.221467395
124.9,40,"mca_12_l_h2o",0,"l","h2o",666187.859387673
